2893,Love Artist (Harlequin Romance #2860),Valerie Parv,3.25,0373028601,9780373028603.0,eng,187.0,3.0,1.0,7/24/1987;;
2895,Perfume: The Story of a Murderer,Patrick Süskind/John E. Woods,4.02,0307277763,9780307277763.0,eng,255.0,1124.0,191.0,2/13/2001;;
2896,Das Parfum. Die Geschichte eines Mörders,Patrick Süskind,4.02,3257228007,9783257228007.0,ger,321.0,9674.0,343.0,6/1/1994;;
2898,Three Stories and a Reflection,Patrick Süskind,3.57,0747534934,9780747534938.0,eng,128.0,24.0,3.0,11/13/1997;;
2899,The Pigeon,Patrick Süskind,3.68,0140105832,9780140105834.0,eng,77.0,6254.0,423.0,6/29/1989;;
2900,The Story of Mr Sommer,Patrick Süskind/Jean-Jacques Sempé,3.84,0747566755,9780747566755.0,eng,128.0,2061.0,104.0,11/3/2003;;
2906,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),Tite Kubo,4.22,4088732138,9784088732138.0,jpn,189.0,41.0,3.0,1/5/2002;;
2907,Bleach  Tome 1: The Death and the Strawberry,Tite Kubo,4.22,2723442276,9782723442275.0,fre,192.0,54.0,4.0,7/2/2003;;
2912,Escape from Fire Mountain (World of Adventure  #3),Gary Paulsen/Steve Chorney,3.67,0440410258,9780440410256.0,eng,80.0,114.0,17.0,1/1/1995;;
2917,How Angel Peterson Got His Name,Gary Paulsen,3.93,0440229359,9780440229353.0,eng,111.0,1177.0,218.0,8/10/2004;;
2920,Tucket's Travels: Francis Tucket's Adventures In The West  1847-1849 (The Tucket Adventures  #1-5),Gary Paulsen,4.44,0440419670,9780440419679.0,en-US,560.0,557.0,46.0,9/9/2003;;
2921,Chicago Blues: The City and the Music,Mike  Rowe/Ronald Radano,3.92,0306801450,9780306801457.0,eng,226.0,25.0,2.0,8/22/1981;;
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.26,0156001454,9780156001458.0,eng,272.0,5437.0,830.0,2/17/1995;;
2928,Brian's Winter,Gary Paulsen,4.01,0385321988,9780385321983.0,en-US,133.0,76.0,12.0,1/1/1996;;
2932,Robinson Crusoe (Robinson Crusoe #1),Daniel Defoe/Virginia Woolf,3.67,0375757325,9780375757327.0,eng,320.0,209122.0,4131.0,6/12/2001;;
2933,Robinson Crusoe,Daniel Defoe/John J. Richetti,3.67,0141439823,9780141439822.0,eng,286.0,1507.0,142.0,3/27/2003;;
2934,Robinson Crusoe,Daniel Defoe/Michael Shinagel,3.67,0393964523,9780393964523.0,en-US,436.0,585.0,63.0,12/19/1994;;
2937,Robinson Crusoe,Daniel Defoe/Avi,3.67,0689844085,9780689844089.0,eng,482.0,204.0,32.0,7/1/2001;;
2940,Robinson Crusoe,Daniel Defoe,3.67,1587263882,9781587263880.0,eng,288.0,311.0,18.0,7/14/2006;;
2942,A General History of the Pyrates,Daniel Defoe/Manuel Schonhorn/Charles   Johnson,3.72,0486404889,9780486404882.0,eng,733.0,577.0,36.0,1/26/1999;;
2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),Mark Twain/Paul Baender/Dahlia Armon/Walter Blair,3.85,0520238958,9780520238954.0,eng,389.0,5.0,0.0,3/15/2003;;
2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain/Lee Nelson,3.57,1555176801,9781555176808.0,eng,277.0,242.0,29.0,4/22/2003;;
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain/Guy Cardwell/Louis J. Budd,4.06,1883011884,9781883011888.0,en-US,808.0,33.0,3.0,8/1/2000;;
2956,The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Mark Twain/Guy Cardwell/John Seelye/Walter Trier,3.82,0142437174,9780142437179.0,eng,327.0,1049912.0,11391.0,12/31/2002;;
2958,Adventures of Huckleberry Finn,Mark Twain/E.W. Kemble,3.82,0486443221,9780486443225.0,eng,368.0,144.0,17.0,5/6/2005;;
2960,Adventures of Huckleberry Finn,Mark Twain/George Saunders,3.82,0375757376,9780375757372.0,eng,244.0,687.0,37.0,8/14/2001;;
2962,The Annotated Huckleberry Finn,Mark Twain/Michael Patrick Hearn/E.W. Kemble,3.82,0393020398,9780393020397.0,eng,656.0,185.0,18.0,10/17/2001;;
2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.2,0486406644,9780486406640.0,eng,64.0,970.0,53.0,12/23/1998;;
2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,Mark Twain/Lin Salamo/Victor Fischer/Michael B. Frank,3.86,0520242459,9780520242456.0,eng,221.0,513.0,71.0,10/18/2004;;
2968,The Complete Short Stories of Mark Twain,Mark Twain/Charles Neider,4.28,0553211951,9780553211955.0,eng,848.0,5710.0,142.0,3/1/1984;;
2971,The Autobiography of Mark Twain,Mark Twain/Charles Neider,4.05,0060955422,9780060955427.0,eng,508.0,2871.0,209.0,11/28/2000;;
2973,Collected Tales  Sketches  Speeches  & Essays 1891–1910,Mark Twain/Louis J. Budd,4.39,0940450739,9780940450738.0,eng,1050.0,207.0,10.0,10/15/1992;;
2978,Lost Horizon,James Hilton,3.92,0060594527,9780060594527.0,eng,241.0,11892.0,955.0,6/15/2004;;
2988,Louisa May Alcott's Christmas Treasury,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.96,1589199502,9781589199507.0,eng,282.0,715.0,44.0,6/1/2002;;
2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.68,0671019872,9780671019877.0,eng,361.0,1817.0,123.0,10/28/2003;;
2998,The Secret Garden,Frances Hodgson Burnett,4.13,0517189607,9780517189603.0,eng,331.0,764134.0,11796.0,9/1/1998;;
3003,The Secret Garden,Frances Hodgson Burnett/Sandra M. Gilbert,4.13,0451528832,9780451528834.0,eng,281.0,1739.0,116.0,7/1/2003;;
3004,The Secret Garden,Martha Hailey DuBose/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.33,1402713193,9781402713194.0,eng,160.0,1653.0,76.0,3/1/2005;;
3006,The Secret Garden,Frances Hodgson Burnett/Alison Lurie,4.13,0142437050,9780142437056.0,en-GB,288.0,517.0,13.0,1/30/2003;;
3008,A Little Princess,Frances Hodgson Burnett/Nancy Bond,4.2,0142437018,9780142437018.0,eng,242.0,238192.0,4392.0,2/26/2002;;
3011,Waiting for the Party: The Life of Frances Hodgson Burnett  1849-1924,Ann Thwaite,3.8,0879237902,9780879237905.0,eng,274.0,23.0,7.0,9/1/1994;;
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler/Frances Hodgson Burnett/Prudence See,4.3,0060277408,9780060277406.0,eng,128.0,150.0,23.0,3/19/1999;;
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.32,0465081452,9780465081455.0,eng,448.0,5899.0,475.0,12/24/2003;;
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.32,0465002609,9780465002603.0,eng,627.0,328.0,43.0,4/3/2007;;
3040,Black Rednecks and White Liberals,Thomas Sowell,4.38,1594030863,9781594030864.0,eng,372.0,2579.0,301.0,6/1/2005;;
3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,0465081436,9780465081431.0,eng,256.0,1546.0,122.0,11/13/2003;;
3042,Knowledge And Decisions,Thomas Sowell,4.39,0465037380,9780465037384.0,eng,422.0,766.0,47.0,10/4/1996;;
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.31,0465081428,9780465081424.0,eng,304.0,1797.0,166.0,1/3/2002;;
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings/Juan Wijngaard,3.91,0744520053,9780744520057.0,eng,29.0,65.0,9.0,6/27/1991;;
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.45,0916856593,9780916856595.0,eng,250.0,22.0,0.0,8/1/1993;;
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.45,1893007162,9781893007161.0,en-US,576.0,495.0,30.0,2/10/2002;;
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,0960989862,9780960989867.0,en-US,221.0,213.0,10.0,1/1/1993;;
3061,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,3.9,0395530075,9780395530078.0,en-US,240.0,39369.0,80.0,2/1/1990;;
3065,Natural Health  Natural Medicine,Andrew Weil,4.11,0618479031,9780618479030.0,en-US,448.0,580.0,41.0,12/9/2004;;
3066,The Fixer,Bernard Malamud/Jonathan Safran Foer,3.96,0374529388,9780374529383.0,eng,335.0,8624.0,409.0,5/5/2004;;
3067,The Complete Stories,Bernard Malamud/Robert Giroux,4.22,0374525757,9780374525750.0,en-US,656.0,712.0,51.0,10/12/1998;;
3068,The Assistant,Bernard Malamud/Jonathan Rosen,3.89,0374504849,9780374504847.0,en-US,246.0,8073.0,319.0,7/7/2003;;
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4.0,0878054901,9780878054909.0,eng,184.0,4.0,0.0,3/1/1991;;
3072,The Tenants,Bernard Malamud/Aleksandar Hemon,3.65,0374521026,9780374521028.0,eng,248.0,662.0,50.0,9/18/2003;;
3075,Enchanted April: Acting Edition,Matthew Barber/Elizabeth von Arnim,3.61,0822219751,9780822219750.0,eng,73.0,67.0,6.0,4/7/2004;;
3084,April  May und June,Elizabeth von Arnim,3.88,345833422X,9783458334224.0,ger,88.0,0.0,0.0,4/1/1995;;
3087,A Room with a View,E.M. Forster,3.91,1420925431,9781420925432.0,eng,119.0,128596.0,3422.0,1/1/2005;;
3088,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.1,0451521412,9780451521415.0,eng,449.0,2450.0,113.0,2/4/1986;;
3100,E.M. Forster: Critical Guidebook,Lionel Trilling/E.M. Forster,3.51,0811202100,9780811202107.0,eng,208.0,6.0,0.0,1/17/1971;;
3101,The Longest Journey,E.M. Forster/Gilbert Adair/Elizabeth Heine,3.48,0141441488,9780141441481.0,eng,396.0,1665.0,125.0,7/27/2006;;
3102,Howards End,E.M. Forster,3.96,0486424545,9780486424545.0,eng,246.0,54765.0,1437.0,10/29/2002;;
3103,Maurice,E.M. Forster,4.03,0393310329,9780393310320.0,eng,256.0,21997.0,1005.0,12/17/2005;;
3104,E. M. Forster: A Life,P.N. Furbank,4.14,0156286513,9780156286510.0,eng,648.0,141.0,11.0,5/2/1994;;
3105,Howards End,E.M. Forster,3.96,0141183357,9780141183350.0,eng,352.0,368.0,26.0,9/28/2000;;
3107,The Sixteen Pleasures,Robert Hellenga,3.59,0385314698,9780385314695.0,eng,384.0,2699.0,336.0,5/1/1995;;
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,9781594200939.0,eng,336.0,3259.0,187.0,5/18/2006;;
3117,The Rescue (Kidnapped  #3),Gordon Korman,4.11,0439847796,9780439847797.0,eng,140.0,1864.0,117.0,9/1/2006;;
3119,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,0439651417,9780439651417.0,eng,151.0,1928.0,85.0,2/1/2006;;
3120,Public Enemies (On The Run  #5),Gordon Korman,4.19,0439651409,9780439651400.0,eng,150.0,2050.0,76.0,12/1/2005;;
3130,Runaway Bride,Deborah  Gordon,4.25,0380777584,9780380777587.0,eng,390.0,8.0,0.0,9/28/1994;;
3142,The Bridge over the Drina,Ivo Andrić/William H. McNeill,4.33,1860460585,9781860460586.0,eng,314.0,254.0,35.0,4/5/1995;;
3144,Drina Dances in Paris,Jean Estoril,4.16,0750000333,9780750000338.0,eng,194.0,14.0,4.0,4/1/1991;;
3145,Drina Ballerina,Jean Estoril,4.16,0750005947,9780750005944.0,eng,188.0,8.0,1.0,1/17/1991;;
3147,Le Pont sur la Drina,Ivo Andrić/Pascale Delpech,4.33,225393321X,9782253933212.0,fre,384.0,69.0,10.0,7/5/1999;;
3152,Drina Dances in Italy,Jean Estoril,4.08,0750012633,9780750012638.0,eng,191.0,21.0,0.0,8/31/1992;;
3155,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,0750002468,9780750002462.0,eng,188.0,112.0,7.0,10/20/1991;;
3156,Drina Dances in Madeira,Jean Estoril/Mabel Esther Allan,4.09,0750002425,9780750002424.0,eng,164.0,139.0,6.0,2/6/1991;;
3167,Phaedrus/Apology/Crito/Symposium,Plato/Benjamin Jowett,3.0,1420926845,9781420926842.0,en-US,144.0,19.0,0.0,1/1/2006;;
3207,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato/Reginald E. Allen,4.17,0300044887,9780300044881.0,eng,352.0,114.0,11.0,9/10/1989;;
3231,Gorgias/Timaeus,Plato/Benjamin Jowett,3.74,0486427595,9780486427591.0,eng,256.0,34.0,5.0,7/15/2003;;
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle/W.S. Hett,4.57,0674993381,9780674993389.0,grc,528.0,14.0,0.0,6/28/1963;;
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,3.77,0872203603,9780872203600.0,eng,480.0,100.0,9.0,9/1/1998;;
3254,The Trojan Women,Euripides/Gilbert Murray,3.89,1420927329,9781420927320.0,eng,80.0,4577.0,126.0,1/1/2006;;
3258,Greek Tragedies  Volume 2,David Grene/Richmond Lattimore/Aeschylus/Sophocles/Euripides,4.29,0226307751,9780226307756.0,eng,304.0,327.0,12.0,2/15/1960;;
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.17,0312304358,9780312304355.0,eng,405.0,91395.0,8192.0,10/4/2004;;
3280,Teaching with the Brain in Mind,Eric Jensen,4.11,1416600302,9781416600305.0,eng,186.0,592.0,49.0,6/15/2005;;
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly/Oscar Zárate/Richard Appignanesi,3.54,1840466383,9781840466386.0,en-GB,176.0,26.0,1.0,5/10/2001;;
3290,Eva Luna,Isabel Allende/Margaret Sayers Peden,3.97,0553383825,9780553383829.0,eng,320.0,430.0,23.0,8/30/2005;;
3291,The Stories of Eva Luna,Isabel Allende,3.97,0743217187,9780743217187.0,eng,352.0,12839.0,375.0,11/13/2001;;
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende/Richard D. Woods/Kenneth M. Taggart,3.97,007001356X,9780070013568.0,eng,256.0,10.0,1.0,12/1/1994;;
3298,El bosque de los pigmeos,Isabel Allende,3.77,0060816198,9780060816193.0,spa,304.0,1099.0,46.0,9/6/2005;;
3300,Inés of My Soul,Isabel Allende/Margaret Sayers Peden,3.93,0061161535,9780061161537.0,eng,321.0,15345.0,1075.0,11/7/2006;;
3301,La casa de los espíritus,Isabel Allende,4.23,0060951303,9780060951306.0,spa,454.0,608.0,38.0,9/18/2001;;
3302,El plan infinito,Isabel Allende,3.72,0060951273,9780060951276.0,spa,336.0,514.0,33.0,5/14/2002;;
3303,El reino del dragón de oro,Isabel Allende,3.84,0060591714,9780060591717.0,spa,432.0,1189.0,51.0,9/7/2004;;
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende/Margaret Sayers Peden,3.71,0060535032,9780060535032.0,eng,408.0,17962.0,778.0,4/27/2004;;
3311,Self,Yann Martel,3.43,0571219764,9780571219766.0,eng,331.0,2359.0,146.0,4/7/2003;;
3316,Die Brücke über die Drina,Ivo Andrić/Ernst E. Jonas,4.33,3518399608,9783518399606.0,ger,407.0,9.0,0.0,3/1/2003;;
3325,Drina Dances in Switzerland,Jean Estoril/Jenny Sanders,4.02,0750002441,9780750002448.0,eng,188.0,13.0,1.0,8/23/1993;;
3340,The Story of Salt,Mark Kurlansky/S.D. Schindler,4.08,0399239987,9780399239984.0,eng,48.0,382.0,85.0,9/7/2006;;
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky/Dalai Lama XIV,4.0,0679643354,9780679643357.0,eng,203.0,768.0,96.0,9/12/2006;;
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.17,0345448197,9780345448194.0,eng,319.0,191.0,26.0,2/28/2006;;
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.91,0140275010,9780140275018.0,eng,294.0,970.0,104.0,7/1/1998;;
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,0345455827,9780345455826.0,eng,480.0,2046.0,248.0,1/11/2005;;
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,0345448146,9780345448149.0,eng,456.0,51.0,2.0,3/26/2002;;
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.85,0140298517,9780140298512.0,eng,400.0,3457.0,329.0,2/1/2001;;
3348,The Cod's Tale,Mark Kurlansky/S.D. Schindler,3.91,0399234764,9780399234767.0,eng,48.0,127.0,25.0,9/10/2001;;
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine/James Purdy/Daniel Pinchbeck/Michael Cunningham/Deborah Garrison/Rem Koolhaas/Rick Moody/Strawberry Saroyan/Debra Garrison,0.0,189044717X,9781890447175.0,eng,200.0,0.0,0.0,10/13/2000;;
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),J.K. Rowling,4.47,0613359607,9780613359603.0,spa,254.0,142.0,12.0,3/6/2001;;
3359,Angle of Repose,Wallace Stegner/Jackson J. Benson,4.27,0141185473,9780141185477.0,eng,557.0,856.0,146.0,12/1/2000;;
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,0321344758,9780321344755.0,en-US,201.0,7736.0,641.0,8/28/2005;;
3384,Girlfriend in a Coma,Douglas Coupland,3.62,0060987324,9780060987329.0,eng,288.0,15798.0,612.0,3/1/1999;;
3388,Corelli's Mandolin,Louis de Bernières,3.98,067976397X,9780679763970.0,eng,437.0,62954.0,1791.0,8/29/1995;;
3402,Kiffe Kiffe Tomorrow,Faïza Guène/Sarah    Adams,3.4,0156030489,9780156030489.0,eng,179.0,1084.0,131.0,7/3/2006;;
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.72,0060984384,9780060984380.0,en-US,406.0,1170.0,117.0,12/22/1999;;
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.95,0060184124,9780060184124.0,eng,480.0,138.0,29.0,6/27/2006;;
3409,Temptations,Otis Williams/Patricia Romanowski,4.19,0815412185,9780815412182.0,eng,304.0,99.0,16.0,6/25/2002;;
3413,The Thorn Birds,Colleen McCullough,4.23,0060837551,9780060837556.0,eng,673.0,533.0,66.0,9/6/2005;;
3416,Caesar (Masters of Rome  #5),Colleen McCullough,4.37,0060510854,9780060510855.0,eng,928.0,5991.0,120.0,1/28/2003;;
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.25,0380710846,9780380710843.0,eng,943.0,5423.0,157.0,2/1/1997;;
3418,On  Off (Carmine Delmonico  #1),Colleen McCullough,3.52,0743286421,9780743286428.0,eng,372.0,1182.0,175.0,5/23/2006;;
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,0517201666,9780517201664.0,en-US,768.0,39.0,7.0,2/14/1999;;
3420,Morgan's Run,Colleen McCullough,3.95,0671024183,9780671024185.0,eng,848.0,3478.0,191.0,1/1/2002;;
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,4.29,0671024205,9780671024208.0,eng,1110.0,4291.0,119.0,10/28/2003;;
3422,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.11,068809368X,9780688093686.0,eng,896.0,311.0,49.0,9/28/1990;;
3424,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.3,038071082X,9780380710829.0,eng,1104.0,9623.0,199.0,7/1/1992;;
3425,Tim,Colleen McCullough,3.81,0380711966,9780380711963.0,eng,288.0,153.0,17.0,11/1/1990;;
3426,O'Brien's the Things They Carried,Jill Colella/CliffsNotes,3.69,0764586688,9780764586682.0,eng,128.0,24.0,2.0,12/14/2000;;
3431,The Five People You Meet in Heaven,Mitch Albom,3.93,1401308589,9781401308582.0,eng,196.0,520051.0,16562.0,9/23/2003;;
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,0099450259,9780099450252.0,eng,272.0,16588.0,1606.0,4/15/2004;;
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.88,0099456761,9780099456766.0,eng,268.0,6124.0,754.0,4/1/2004;;
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.88,0385662238,9780385662239.0,eng,240.0,34.0,6.0,3/28/2006;;
3444,Northern Lights,Tim O'Brien,3.29,0767904419,9780767904414.0,eng,372.0,981.0,69.0,9/1/1999;;
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,0767904435,9780767904438.0,eng,225.0,7763.0,362.0,9/1/1999;;
3446,Going After Cacciato,Tim O'Brien,3.91,0767904427,9780767904421.0,eng,351.0,10384.0,637.0,9/1/1999;;
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,9780618709861.0,eng,303.0,14655.0,1211.0,9/1/2006;;
3449,The Nuclear Age,Tim O'Brien,3.45,0140259104,9780140259100.0,eng,320.0,945.0,61.0,12/1/1996;;
3462,The Rescue,Nicholas Sparks,4.11,0446696129,9780446696128.0,eng,352.0,154933.0,3141.0,4/1/2005;;
3463,A Bend in the Road,Nicholas Sparks,4.03,0446696137,9780446696135.0,eng,341.0,125693.0,3229.0,4/1/2005;;
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),Nicholas Sparks,3.8,044669651X,9780446696517.0,eng,465.0,68228.0,2425.0,4/11/2006;;
3465,Three Weeks With My Brother,Nicholas Sparks/Micah Sparks,4.03,0446694851,9780446694858.0,eng,368.0,36784.0,2658.0,1/3/2006;;
3466,The Wedding (The Notebook  #2),Nicholas Sparks,3.99,0446615862,9780446615860.0,eng,276.0,126629.0,5295.0,8/1/2005;;
3468,El Guardián,Nicholas Sparks/Ramón González Férriz,4.15,8496284530,9788496284531.0,spa,444.0,31.0,3.0,4/1/2005;;
3469,Nights in Rodanthe,Nicholas Sparks,3.84,0446691798,9780446691796.0,en-US,212.0,1596.0,157.0,8/1/2004;;
3471,Message in a Bottle,Nicholas Sparks,3.96,0446606812,9780446606813.0,en-GB,370.0,2755.0,218.0,2/1/1999;;
3473,A Walk to Remember,Nicholas Sparks,4.17,0446693804,9780446693806.0,eng,240.0,555995.0,10173.0,9/1/2004;;
3476,Icy Sparks,Gwyn Hyman Rubio,3.7,0142000205,9780142000205.0,eng,320.0,37936.0,1192.0,3/8/2001;;
3478,Message in a Bottle,Nicholas Sparks,3.96,0446676071,9780446676076.0,eng,342.0,201488.0,3496.0,12/1/1999;;
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato/Dana Cameron/Mary Dahiem/Suzanne Macpherson/Cait London/Kerrelyn Sparks/Mary Daheim,3.98,0061136956,9780061136955.0,eng,327.0,1967.0,66.0,10/31/2006;
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,9780670037773.0,eng,514.0,32370.0,4212.0,8/3/2006;;
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.03,0767920740,9780767920742.0,eng,192.0,82.0,9.0,2/14/2006;;
3493,On Truth,Harry G. Frankfurt/Baruch Spinoza,3.52,030726422X,9780307264220.0,en-US,112.0,790.0,99.0,10/31/2006;;
3507,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.15,0312349486,9780312349486.0,eng,310.0,81381.0,1925.0,6/20/2006;;
3509,Sharp Edges,Jayne Ann Krentz,3.86,0671524097,9780671524098.0,eng,368.0,2792.0,73.0,7/27/2004;;
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.08,074321076X,9780743210768.0,en-US,256.0,317.0,33.0,12/31/2001;;
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,0440420628,9780440420620.0,eng,74.0,51.0,7.0,6/14/2005;;
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,0440420636,9780440420637.0,eng,72.0,41.0,7.0,7/12/2005;;
3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,0440420598,9780440420590.0,eng,80.0,56.0,7.0,5/10/2005;;
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,0307264122,9780307264121.0,eng,48.0,26.0,5.0,4/9/2002;;
3525,Kare First Love  Vol. 9 (Kare First Love  #9),Kaho Miyasaka,4.06,1421505479,9781421505473.0,eng,208.0,612.0,8.0,9/12/2006;;
3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,0898705975,8987059752.0,en-US,276.0,641.0,63.0,9/1/1996;;
3530,Kare First Love  Vol. 10 (Kare First Love  #10),Kaho Miyasaka,4.09,1421505487,9781421505480.0,eng,208.0,715.0,18.0,12/12/2006;;
3531,The Tutor's First Love,George MacDonald/Michael R. Phillips,4.08,087123596X,9780871235961.0,eng,238.0,364.0,21.0,7/1/2000;;
3532,First Love,Ivan Turgenev/Constance Garnett,3.78,0974607894,9780974607894.0,eng,124.0,5856.0,310.0,9/1/2004;;
3536,Love @ First Site,Jane Moore,3.41,0767916913,9780767916912.0,en-US,368.0,910.0,74.0,5/9/2006;;
3545,First Love  Second Chance,Amanda Clark,3.73,0373706405,9780373706402.0,eng,304.0,13.0,2.0,2/22/1995;;
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,1903582415,9781903582411.0,eng,212.0,4.0,0.0,4/28/2003;;
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.89,0717801330,9780717801336.0,eng,192.0,118.0,9.0,10/1/1959;;
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,9780553233704.0,eng,339.0,38411.0,1366.0,4/1/1983;;
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,0195421167,9780195421163.0,eng,410.0,184.0,22.0,11/4/2004;;
3566,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,0553565923,9780553565928.0,en-US,246.0,928.0,27.0,11/1/1994;;
3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,0786180307,9780786180301.0,eng,8.0,63.0,8.0,12/1/1998;;
3577,A Tangled Web,L.M. Montgomery,3.88,0770422454,9780770422455.0,eng,288.0,3760.0,248.0,8/1/1989;;
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,0553609416,76783609419.0,eng,2088.0,98611.0,1447.0,10/6/1998;;
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,0770422470,9780770422479.0,eng,288.0,6082.0,188.0,6/1/1988;;
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,0553212419,9780553212419.0,eng,1059.0,24087.0,554.0,8/26/1986;;
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,0393059162,9780393059168.0,eng,1878.0,1411.0,54.0,11/30/2004;;
